P20_HNSAL15P_AIDFAM,P20_ACTOCC15P_ILT5,P20_ACTOCC15P_VELO,C20_ACTOCC1564_CS1,C20_AGRILT_FSAL,C20_INDUSLT_FSAL,C20_CONSTLT_FSAL,UU,C14_ACT1564_CS1,P14_ACTOCC15P_ILT2,C09_ACT1564_CS1,C09_AGRILT_SAL,C09_INDUSLT_NSAL,C09_CONSTLT_FNSAL,P09_HSAL15P_EMPAID,P09_ACTOCC15P_ILT3,P09_ACTOCC15P_ILT4,COM,NTLBIN
1.01230758409015,3.0065424118245,2.01445439264623,9.97117413867174,5.06153792045075,48.0024876401913,4.77443913632086,33701.0,31.8684286566146,304.763547627371,12.0802190113611,3.84,16.0912459447037,4.02673967045369,0.0,14.0935888465879,5.0334245880671,64513,1
17.6525070645338,32.8889129655549,453.178042326473,22.8966027337721,28.9877025908959,774.353749332213,81.5873693109432,16601.0,38.3901250591871,5573.24960547094,30.2899091601465,29.2881195730943,131.070865712391,16.3579891459618,60.668128362496,204.189406478178,552.372965401972,16015,1
3.40172403095825,19.0911738651718,1195.59720356022,39.2899567947964,6.36435376284329,120.972498912565,54.0585318502376,33701.0,38.300326671751,7580.17798574234,15.105548827216,20.2539576220204,50.0353494061648,6.15378811123086,33.8822520480777,46.4117042625953,191.591198683048,33069,1
7.81213499027426,6.11674010671044,519.12113872315,0.0,0.0,170.106311298809,41.555415105487,33701.0,0.0,6348.9574415601,16.7472625786381,4.06694462983207,61.8691831907911,4.80785527797511,81.7268082203742,47.6168475085407,131.107287517475,33119,1
2.0,9.0,160.0,15.0,0.0,37.257623259702,28.9153658249382,40301.0,19.5695146081302,970.425531446328,23.7741863924377,59.9399050027536,39.8224771907413,3.96236439873962,3.96236439873962,429.737882929062,111.417072564944,40065,1
3.25153514511807,22.5553976452402,3.1566857960591,26.3989667145801,0.0,77.2199246341049,17.2345503157363,33701.0,53.6079708554473,1290.46556419719,17.3707688199464,4.35845857220952,33.2746756173802,0.0,3.22032133597921,28.9030646112106,26.8216116684802,64065,1
0.0,3.05156012157427,1.01714322382152,44.9194732583114,0.0,24.6046622323348,18.0019462577727,33701.0,30.0,471.0,68.0,23.8013279674845,19.9217494679314,8.0,0.0,56.0,7.0,64094,1
8.74938020535708,0.898597302947664,455.105162974801,25.6315863147571,10.0924051562517,218.010879076052,123.972869828648,33701.0,29.5173921677196,7758.8327767115,50.9697356038867,22.8093903789571,36.066777880135,12.8916820376912,10.2605730505206,25.0242824984797,125.564898991534,33162,1
0.0,1.95830657854854,5.18675027006669,0.0,0.0,28.068634446176,14.5924836843713,33701.0,15.4861640462472,196.158077919131,7.98603797192554,0.0,7.98603797192554,0.0,0.0,53.9057563104975,5.98952847894416,64461,1
20.9556884535609,5.50936951781199,321.300595670087,34.5585139295193,30.4898239730575,846.296758833835,32.7351137995869,16401.0,31.5615867843084,2530.85065727069,57.83318820775,100.306750499589,125.64755617299,12.8523619526415,48.0881376929196,450.032499910223,164.503832282625,16102,1
3.08734886110587,15.2366982308059,393.728828704554,15.9248855822469,5.0,269.103540345175,86.8501051338901,33701.0,14.5575735444473,7170.3585630121,2.07992248168662,37.1894445852774,55.8007317290378,0.0,15.644588612438,89.0067204906207,120.379474874282,33192,1
2.0129398780737,6.99956514930662,14.9530844240001,50.2031299443283,9.8125135049489,96.1538128652647,28.2837260190974,64204.0,94.0246111914366,1544.69057094776,91.870123917639,32.5252080433378,19.9211561781093,3.99435321381039,2.99576491035779,102.479413286188,30.7851719785954,64256,1
0.0,0.956466486496793,9.57086918778677,29.343211660975,49.229113054387,35.3120585117691,2.75282016752538,33701.0,28.2660046824733,430.643159291739,62.2246227702074,71.2481885782165,28.6488986010726,0.0,3.33346193411826,38.8903892313797,17.7784636486307,33108,1
8.09065378891045,8.43928145897491,382.3648444874,51.6895169636966,92.8945972989242,289.037906858719,44.3662206308726,555.0,57.037841283669,2135.33967645776,59.1182090487959,327.302343668023,120.8312766917,3.69534226085256,44.3549744950899,287.976051325379,137.735640620641,24037,1
9.36296555108801,54.1276470319375,1402.08237215793,11.820422505867,89.7787517740964,747.723226340384,270.63524807685,33701.0,43.2654706814243,16174.5588125564,17.5365603394538,239.402892625191,142.194382995702,32.9733765549494,85.742771251866,163.34636451305,341.545799255907,33318,1
0.0,0.0,1.0167439500494,19.450647452804,0.0,0.0,0.0,33701.0,25.0,52.0,32.0,4.0,0.0,0.0,0.0,14.0,2.0,23090,1
5.89155691515316,27.9299798022173,714.200362212894,26.1789454824719,26.1327888706852,584.726631527633,52.7606354915321,47501.0,12.6949099231228,3935.75097338094,26.7300302293546,94.7269862025859,80.524119898108,0.0,62.4368518361376,164.966807572549,574.300427112593,47001,1
0.0,0.0,13.0,10.0,5.0,14.9974147398425,0.995216035805425,33701.0,0.0,1495.57699569644,8.04218706633368,12.4682845559754,15.5835767291413,4.02109353316684,2.01054676658342,8.04218706633368,24.126561199001,33104,1
0.0,1.02667772290509,0.999189868235682,10.2667772290509,0.0,45.2871349305664,0.0,33701.0,16.4042286874531,185.572837026813,15.7699846972496,0.0,0.0,0.0,0.0,12.8131125665153,11.8274885229372,79268,1
1.01926570703722,0.0,36.5561537898725,10.2023050239463,40.3106847226795,39.4437656080322,24.8559631107678,33701.0,24.1588936150009,845.561276525032,34.8443703499725,97.664200694748,19.6909853042536,3.94715835487537,8.71109258749313,2.90369752916438,26.1332777624794,33240,1
8.75188237596183,2.80253285257422,473.854884759801,31.9327928702267,13.30784530553,1115.64985915145,137.792695855044,557.0,56.0028823409754,3691.79411325554,43.2127012618584,32.023636594513,264.730971394065,11.3655552820385,40.2493397672117,213.080443338873,914.204976980514,19031,1
2.0,5.0,22.0,5.0,9.09843368293125,16.3405515217499,9.97203506667503,33701.0,4.79937857024187,1475.32897249235,7.78554518054408,45.3689318553333,3.89277259027204,0.0,0.0,70.0699066248968,33.0885670173124,33042,1
1.00717229169999,2.01527929866779,25.1379167708462,10.0483940152143,0.0,27.9633642995542,19.9623621643167,33701.0,10.0,1068.0,16.0,0.0,12.0,0.0,3.0,27.0,27.0,86133,1
1.00000036217434,1.98080903721605,9.99626054522482,34.894270862176,0.0,53.6113613795576,8.73276775059905,87203.0,15.0,1567.0,32.0,2.95429676984508,45.1278036151987,0.0,12.0,12.0,30.0,87001,1
2.0,6.0,77.0,10.0,5.06393925136647,126.980579062767,152.233895786458,33701.0,29.0178893843437,3001.28008078407,3.86361512054937,15.6490323670513,15.7198940951925,3.86361512054937,6.01188830046395,20.3922121927042,54.0906116876912,33013,1
7.63748146203859,25.9311224432952,394.021171277071,11.7483981137736,15.769907580243,219.053292936908,39.3637244254107,24501.0,13.3115614988276,3916.88762633872,10.8353244200733,47.5861187977217,131.15565882457,17.6615058277426,44.9638841844611,131.228853037072,221.12708434559,24322,1
1.96424788208427,0.0,33.9227509488968,5.03376761251644,0.0,107.9673916848,21.2689828511369,24501.0,15.9334621357565,2113.34654071953,4.07123927561993,27.5050572644875,19.712241344098,4.01062080823137,12.1243730932098,34.1124541975217,41.1753521025497,24138,1
0.0,0.0,4.0,50.0,10.0,0.0,0.0,33701.0,25.1405633958252,333.123767832849,52.4686471341209,8.15804661487237,0.0,0.0,1.01637227364172,6.0264753114912,5.05794192475556,79217,1
0.0,0.0,1.89402408765764,4.81087273313671,0.0,10.3956113175404,0.0,33701.0,5.10152284263959,94.771573604061,0.0,11.3214335518059,0.0,0.0,0.0,1.0,6.85148514851485,24554,1
4.0,4.0,38.0,30.0,0.0,54.9963324065543,36.3658912920988,33303.0,29.5422563032666,1733.35857702926,23.7863750418037,19.9887167742342,24.0764681426569,0.0,10.9020885608267,114.309724773563,89.1989064067636,33138,1
0.998886644620654,1.01155137506013,24.7380293630602,10.0521900984039,0.0,18.0596846287806,5.7391800287167,23201.0,25.0,375.0,48.0,27.5959485387594,27.6721602892206,4.0,15.0,205.0,63.0,23176,1
0.0,1.87937150498261,0.0,9.74204524269337,0.0,0.0,0.0,33701.0,4.99380421313507,223.722428748451,4.03508771929825,0.0,0.0,0.0,3.02631578947368,7.06140350877192,6.05263157894736,24157,1
0.0,1.0,37.0,30.0,10.2899974939596,15.2439809373071,13.3918787919194,33701.0,14.7263626251391,1401.98620689655,11.6943777030274,47.4988236418102,8.85531084884079,0.0,6.82172032676598,14.6179721287842,38.9812590100913,33140,1
0.0,2.96195414091434,3.98951286296922,79.7857382405213,0.0,0.0,7.48474058654434,33701.0,51.6019138755981,237.17033492823,94.5297891842347,16.3755907752621,16.4399633363886,0.0,1.02749770852429,3.08249312557287,1.02749770852429,64040,1
0.904155387641333,3.60660260381626,19.2673161928156,22.5370711026722,4.48740105907713,0.0,4.98666380777484,33701.0,0.0,334.955857318926,11.0576616252865,0.0,14.929258330839,0.0,5.52883081264322,0.921471802107204,12.9791746801904,33540,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,33701.0,0.0,11.7692307692308,0.0,0.0,0.0,0.0,0.0,2.0,1.0,33103,1
1.01042101563811,1.97451850864848,30.8871188238486,55.3524735626987,20.2992334967075,178.565752863176,4.82048746505186,86202.0,27.5306880129481,530.922785650786,47.1252269913439,24.1758066582519,55.2638232506395,0.0,13.8450761021421,7.84861929746909,94.1458760447033,86165,1
0.0,0.0,0.0,15.0819095389571,10.3040377687866,0.0,0.0,33701.0,25.0032074464112,490.911129744104,31.7785977859779,11.8523985239852,8.0,0.0,2.96309963099631,1.0,18.9261992619926,24540,1
2.88743428609551,0.0,1.91310750035827,23.7097802468701,5.03506390377483,14.1383792395233,9.45773077223258,33701.0,48.4378406825444,241.152161926989,16.05072953443,6.79987218888556,4.00355869620812,4.01268238360751,3.00951178770564,12.0319169872991,5.0158529795094,40201,1
2.03366063527198,0.0,7.91507404748941,9.7000500929107,19.8268288314939,5.05368361007294,4.75528856645084,33701.0,25.0618720851135,203.502401331122,15.6156569492186,12.3310199861996,8.50249961820927,0.0,0.0,0.97597855932616,28.3033782204586,33374,1
1.03364054634805,1.03356905374692,1.03364054634805,0.0,0.0,5.16713041689418,0.993712476238231,33701.0,4.0702116675271,725.515229736709,4.16780045351474,4.16780045351474,12.1794492567514,0.0,0.0,6.25170068027208,20.8390022675736,16146,1
0.0,2.00748439591337,3.98236715857655,10.0374219795668,0.0,8.95703110914121,0.0,33701.0,15.0,175.0,20.0,15.907514450867,0.0,0.0,0.0,12.0,13.0,23075,1
0.0,0.0,0.0,60.4037376236089,0.0,4.97501793016998,0.0,33701.0,44.2191029686329,141.687437258519,40.2326551153567,7.89164483742365,8.04653102307134,0.0,3.01744913365176,0.0,33.1919404701694,86236,1
0.0,0.0,12.5477100250109,4.0472033009133,4.56897122535056,4.56897122535056,0.0,33701.0,26.5133171912833,30.0484261501211,16.3162788708394,4.07906971770984,4.07906971770984,0.0,1.01976742942746,19.3755811591217,2.03953485885492,23077,1
0.971092037762179,0.0,3.93040362585092,14.721323273694,0.0,15.2373744337089,0.0,33701.0,15.8093871899992,161.093544205875,11.9177654741621,43.7931004903627,15.8903539655495,0.0,3.97258849138738,17.8902930109973,78.6496499014582,23079,1
0.0,0.0,6.05184725253516,4.76231973776375,29.7549605829794,9.95834516033148,0.0,33701.0,20.0,419.0,20.0,46.2654501984431,0.0,0.0,1.0,0.0,3.0,33545,1
0.0,5.44694917629297,547.003528415529,29.0968119433256,25.2478016681875,206.781397402695,57.5318066675593,33701.0,27.0464714963179,10750.8918685128,21.5655616838611,27.6349334777963,38.7584861109767,14.4382447891453,7.72840086645915,70.1765942906862,205.420304624653,33550,1
0.0,6.38408932491685,43.243018031084,59.7195510426462,19.5834417359375,88.5986762667326,64.9081058979954,33701.0,36.6613355026673,3459.33008635899,53.4001029373657,100.932069334598,24.4081717329061,0.0,14.2473977157975,8.87618373628834,76.504668081752,33366,1
0.0,0.0,0.0,14.4902665934902,0.0,0.0,0.0,33701.0,16.0,78.0,12.5647058823529,0.0,0.0,0.0,0.0,6.28235294117646,1.04705882352941,79340,1
0.0,0.0,3.97046764198804,4.94211456339076,0.0,0.0,0.0,33701.0,31.8805529919932,226.152672786952,16.1579515443207,3.88159588159588,0.0,0.0,0.0,36.3553909747218,14.1382076012807,17394,1
0.0,0.0,0.0,41.8950440859677,0.0,0.0,0.0,33701.0,36.5605095541401,37.6050955414014,44.9390243902439,0.0,0.0,0.0,2.04268292682926,4.08536585365852,18.3841463414633,23081,1
0.0,0.996968894601558,0.0,5.31507426387522,4.98484447300779,0.978337176995301,0.0,33701.0,5.05112474437628,141.431492842536,0.0,4.03929273084479,0.0,0.0,0.0,27.2652259332024,3.0294695481336,17395,1
1.00511896884185,0.0,12.1041895852017,30.5270410160391,5.1322228342852,4.86040035967005,10.4343906023226,33701.0,40.0526226438624,165.288516296279,63.1015143077805,3.94594735224348,3.9287496077489,0.0,11.9330327278095,23.6673488097908,11.8638459449274,87064,1
4.98600521784598,0.976223997040504,19.8057423239986,68.7489809448328,13.7431053970446,10.5911942801937,1.00203925823292,33701.0,119.218738650964,603.517319519945,145.486572282181,26.8156249345278,6.66856336200838,0.0,0.934773501186308,5.77425466298686,89.7728986061397,79013,1
1.02683837119571,0.0,35.7357665090107,20.1225546634375,29.5806465724637,54.5659346476228,9.91792065522082,33701.0,15.8466928765456,656.765865933192,35.9081532307604,32.0083437415295,17.009956064105,0.0,6.09140058830053,58.3488847261696,33.9233444456139,40197,1
0.0,5.0,4.0,0.0,5.00720847173272,4.39470947039494,10.0,33701.0,29.765327596601,257.966172503875,27.630768343518,4.02984891637104,4.65411993224253,0.0,0.0,9.86813155125642,35.5252735845231,86193,1
0.0,0.0,4.00773355866369,5.11340531133052,0.0,0.0,0.0,33701.0,20.1882352941176,376.510588235293,16.026274449921,9.01885730308444,4.00656861248024,0.0,1.00164215312006,29.0476224404817,5.0082107656003,47101,1
2.0,1.0,9.0,5.0,0.0,273.684608745477,13.3943059320604,33701.0,25.547624554666,293.221490980358,16.0465952129464,39.3229615781124,27.3405327912666,0.0,2.0058244016183,8.0232976064732,43.1252246347934,16223,1
0.0,8.89524351990367,0.984818913215622,53.9044746277739,0.0,228.345648042099,9.77822358340066,33701.0,40.6732707268133,604.981533506404,76.1965917750179,7.95448079658606,8.00975192357466,0.0,2.00517346776362,12.0310408065817,9.02328060493629,64279,1
1.99794202212405,8.98192539724344,7.89668608553493,9.90272254553952,9.30364371851243,42.5273544089302,29.1784185125824,33701.0,23.4996815626689,406.248435444646,35.0088721906458,3.71906106086373,27.3390153632603,3.82706453617872,5.96935592788049,10.0488825966679,68.8192989110594,24352,1
0.0,0.0,8.0,20.0,10.2607992547829,0.0,0.0,33701.0,29.120086336207,633.89961676281,44.3440442719563,86.4425831597173,0.0,0.0,0.0,3.02586862135371,13.1120973591994,33523,1
0.0,3.01605401111004,3.94603098641933,24.9234725928499,15.2587548159159,0.0,0.0,33701.0,19.8951048951049,379.001748251748,24.8275862068966,36.5167069343454,0.0,0.0,2.06896551724138,4.13793103448276,11.3793103448276,47300,1
6.09636607709205,7.38820224923795,162.189887977902,7.43899809059522,0.0,208.279605818394,61.093642896917,64701.0,3.02124068273209,3891.82414619594,30.276718210804,12.2958420721401,83.1210962836631,0.0,30.5801012330346,75.1456161401652,186.292823713731,64348,1
0.945639426635199,3.01630525071374,14.592430272065,39.9045255527506,10.6953401979646,31.0111024011552,5.0,33701.0,76.2131984876616,343.182833526979,31.5927258738343,28.0505460037318,15.76502220657,0.0,3.97138391868711,3.95822624593593,31.6131718920388,16230,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,33701.0,9.89384288747346,142.471337579618,0.0,0.0,4.0,0.0,0.0,0.0,1.02882483370288,64247,1
2.05140093837667,6.03890623232402,91.1489179917797,0.0,5.95654679240857,18.3145916525569,33.1589093630211,33701.0,10.0,3811.0,12.0,15.4131441371911,19.1402760487164,8.0,6.0,14.0,60.0,33519,1
0.0,0.0,23.5336452599717,0.0,0.0,5.19730593482206,9.86177974187488,33701.0,0.0,561.519301512895,3.95581842342799,7.78560565747054,7.91163684685598,3.95581842342799,5.93372763514199,14.834319087855,17.801182905426,33435,1
0.948252061572153,0.0,5.69403561537765,4.74126030786077,9.46001156530333,10.0,4.75254161196687,33701.0,0.0,1053.7388146751,14.8184990578153,26.2277485867229,4.09195402298851,0.0,1.85231238222691,3.70462476445382,25.9323733511768,33474,1
1.0,6.0,10.0,20.0,0.0,138.25160280065,22.4856497249081,33701.0,40.0265980720237,722.480095200026,36.0320282658731,12.0181064034053,68.3980481524578,8.00711739241624,4.00355869620812,109.096974471671,24.0213521772487,40119,1
0.0,0.0,0.0,4.97260021155827,0.0,6.01050393922241,0.0,33701.0,20.035729162871,343.611194971541,8.0972460414235,0.0,4.04862302071175,0.0,1.01215575517794,6.07293453106764,10.1215575517794,19061,1
0.0,0.0,1.0,20.0,0.0,10.0443838394215,0.0,33701.0,9.60227272727272,41.2897727272727,24.7643312101911,0.0,0.0,0.0,1.03184713375796,0.0,2.06369426751592,23138,1
2.81162303046222,3.81548860722424,297.553285605134,32.1498972834834,44.5381674127229,335.753883605503,112.971944628794,17401.0,59.9627726833443,1847.6229056319,53.9683436040498,91.9157721871898,92.9958727257775,7.26669547971246,80.7132815736394,336.619296479184,279.075381514959,17415,1
0.0,0.0,2.03577294667223,5.08592598272103,0.0,15.1193775457543,0.0,33701.0,10.373395617733,179.459744186781,16.4797910658315,16.0324004785995,16.1886134816337,0.0,6.17992164968682,4.11994776645788,11.3298563577592,16308,1
0.0,0.0,0.0,10.0,0.0,0.0,0.0,33701.0,0.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24061,1
0.992629998672882,8.52591051475529,25.715162555623,16.002336674032,0.0,0.0,5.30261396790382,33701.0,20.5690604970571,1560.46627908852,8.09086413765364,7.23660160329865,16.0102056290673,0.0,5.93588011054381,22.2535861286865,46.1815677739965,17414,1
0.998756904622249,0.998756904622249,2.9849499376079,0.0,5.04129001590974,0.0,9.91445012967713,33701.0,18.1085248202475,139.715290798617,15.9732108901015,4.21052631578947,12.0574214164172,0.0,1.00478511803477,18.0602943750121,40.1655669717771,24376,1
2.79338933604627,14.6996728563842,356.376273998278,20.9855206086255,7.18896648846798,688.233293739046,60.9177142067771,33701.0,37.1303911649402,9272.14386170683,23.0623710854759,29.5856689462934,30.6879223813302,5.36006164787559,20.9189500096901,31.2514764784686,202.418686174843,33449,1
0.0,7.12874696231361,113.860464206525,4.99981384447006,17.1254599465013,147.754440327976,58.19675967244,86601.0,4.97623227263464,1939.03545959523,4.0051554160321,103.669267146202,11.9085714285714,4.0051554160321,7.00902197805614,84.6346445617972,74.7419605908335,86214,1
1.52561733662135,7.95275468153709,66.4545627515366,24.559711414831,7.47952772071945,92.1599544050084,38.2871551460764,23301.0,9.60969050290244,1073.66255109528,21.5418949668981,70.9625182131294,27.0836915051485,0.0,15.3812950827342,152.400433003503,146.745557879036,23096,1
0.0,0.952935388474061,9.97032504050011,10.7691050876192,10.7947590126316,28.1888648949722,5.25318821709556,33701.0,3.99588888719035,141.27491981976,11.8385810382008,39.7660068551844,16.5074292259441,0.0,4.9805257163896,214.804370882332,13.7481597630556,33402,1
2.0007642793787,0.99501454727652,67.0855088937705,9.97719866612101,13.0651517217638,183.13892257655,27.8127788787798,17203.0,35.0,859.0,44.0,16.3372975386595,36.3752243010687,0.0,9.0,166.0,47.0,17434,1
0.0,0.0,1.01357819873417,5.00527030287598,0.0,2.72451967636238,0.0,33701.0,0.0,118.0,0.0,0.0,12.0,0.0,3.0,6.0,5.0,23105,1
0.0,0.0,14.9916448340441,4.86525002094079,0.0,27.5607655092748,0.0,33701.0,3.98052051722919,148.274389266787,16.3735312832227,48.927392525147,20.4669141040284,0.0,2.04669141040284,45.0272110288625,3.07003711560426,33095,1
0.0,0.0,0.0,5.22335352412445,0.0,59.4154373437713,0.0,33701.0,20.6228192006121,23.716242080704,34.661350654422,15.8742030680179,11.6410098851179,0.0,0.0,3.85126118382467,6.73970707169317,40158,1
0.0,0.0,1.84163367640407,0.0,0.0,27.9247920489778,5.06390802930308,33701.0,8.06387225548902,106.84630738523,16.695652173913,0.965303595945113,4.17391304347826,4.17391304347826,0.0,6.26086956521742,18.7826086956523,23100,1
0.0,0.962697499453741,2.91459930420456,9.71546534803477,0.0,9.67101867025674,0.0,33701.0,0.0,265.553443543352,11.9529411764706,11.981637827848,0.0,0.0,0.0,1.9921568627451,3.9843137254902,33534,1
8.73191587565693,12.7062202122283,174.874582684254,71.2798951618343,28.757916453041,236.76976410769,57.1755447675143,47401.0,91.8082484618746,2281.96888734591,91.0819234684812,117.969104509026,130.994275977631,7.40902276710505,40.7316439593139,64.5086489527541,143.347822061096,47323,1
1.0,1.0,2.0,55.0,0.0,2.82425305991193,2.97542431375773,33701.0,45.0686222616709,573.719771277969,31.3831501457226,48.9083278815493,0.0,0.0,0.97429792273844,6.84578753643064,13.6915750728613,79285,1
0.0,1.0,12.0,5.0,5.0,34.6326759988644,0.0,33701.0,9.2991139590035,1036.85120642889,3.90074906367041,7.39755515891527,7.4069689166812,0.0,1.95037453183521,3.90074906367041,18.5285580524345,33501,1
0.0,0.877184649476543,1.78612818439193,13.3146854007735,25.8221909071776,3.06159353134751,0.0,33701.0,10.1782951934345,333.848082344652,4.01394431326792,19.9237534071999,11.9975088797004,0.0,0.0,2.00697215663396,4.01394431326792,33436,1
0.0,0.0,12.2797745590271,5.12067794951194,10.0910021086542,30.7250434206265,5.19297439531417,33701.0,16.1999735165519,799.138050198401,8.01364633245125,79.4613311689098,15.3788380251974,0.0,3.93415199688363,5.07625538674479,7.98826154469278,33081,1
0.0,3.93405335760946,9.93577154359955,14.9527236330201,0.0,32.0271076762944,19.9797901234706,87106.0,35.6421088592824,381.000339795023,15.8943825267136,16.0821432869674,35.8902313169965,0.0,10.9577003632735,8.99952924329992,35.7631067164913,87011,1
2.0101099210689,1.0149334570722,55.3304453168555,10.0786218537804,4.95254546701587,94.8944314423559,9.67497533717325,79301.0,0.0,955.07263633988,0.0,3.9628320537627,20.7974842227641,7.92755357348262,14.9856029185898,67.4274638036328,75.6807921864396,79270,1
0.0,5.0,0.0,45.0,5.0,0.0,0.0,33701.0,61.6967961603637,226.221585921333,44.1388038076088,8.02523705592888,4.0,0.0,1.00315463199111,11.0347009519022,41.1293399116355,16337,1
