COM,Nom Commune,N TL,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20
24053,Boulazac Isle Manoire,0,2.2925182327442624,0.2737539940231192,2.693069361522718,0.1917629905409874,2.559101741741639,2.127518872222592,1.5405613978472574,1.09468491624096,0.45808382314168833,1.7789966528968029,1.972903735014196,1.4787710188036982,0.7516335708675035,1.4226743780886362,1.514057931036534,1.5762084020716118,1.1140951354259685,0.9996416269143041,0.4881869854585481,0.16570062532845417,1.6135682261667603,0.9480409487048197,0.3728779337031306,1.1818111813515906,0.7277666634604567,2.5620149779338917,1.2561995158031272,1.5379337920683018,0.5794777093425373,1.6676694878870333,22610,10478
24054,Bouniagues,0,-0.14566385633061815,-0.05893171022414588,-0.15776759581419383,-0.05950845481280661,-0.19644862774196736,-0.15030787355501976,-0.1350474781758513,-0.1149440855360986,-0.08018736588729944,-0.14143465120529047,-0.1581894765028913,-0.09946275988060578,0.0031729929693916333,-0.1181765134608138,-0.12149434144535326,-0.12291742553959507,-0.1107294663709982,-0.07518859813779448,-0.09135994685002981,-0.06654143592168002,-0.09755836371161698,-0.10690631466418135,-0.07588087580949954,-0.10863859642770479,-0.08261182686600864,-0.16286910615498962,-0.1215415279572264,-0.028412481929871107,-0.03660048568059598,-0.11200593830440965,20360,564
24055,Bourdeilles,0,-0.1629969043572168,-0.07081334251869106,-0.15776759581419383,-0.05950845481280661,-0.1575181147956206,-0.13766888421346704,-0.08728665510630902,-0.05847044238084437,-0.056317246639894215,-0.05414231920064989,-0.12206925257887288,-0.11416680129691917,-0.0756123310198833,-0.10917440632430803,-0.1265449794717218,-0.12263105356648092,-0.14762639324234575,-0.16581896437135196,-0.09330866992761437,-0.06695395247888704,-0.05442713512902504,-0.07653846699768953,-0.05534680555114614,-0.06531230488436933,-0.08752090471292077,-0.055664709888379967,-0.013733360302145113,-0.1239615689661194,-0.0761378376909309,-0.12964635474615208,21220,627
24056,Le Bourdeix,0,-0.21499604843701284,-0.0752689546291455,-0.15776759581419383,-0.05950845481280661,-0.2925583315782609,-0.22333314530621323,-0.21265881566385753,-0.14409177232590725,-0.09450943743574257,-0.14143465120529047,-0.1581894765028913,-0.15827892554585934,-0.19379031700379568,-0.17531529997533735,-0.18378553921063612,-0.18887632463575618,-0.14991828722448527,-0.15077485499305576,-0.09287866712871834,-0.08382823398424484,-0.20563939818643903,-0.13314763076953143,-0.08584102109893135,-0.1524720309347583,-0.1038024264330838,-0.24374352839708321,-0.18871604282411703,-0.2681775543086355,-0.11839378567678188,-0.15015758170222862,20440,226
24057,Bourg-des-Maisons,0,-0.24966214449021018,-0.07675415866596365,-0.15776759581419383,-0.05950845481280661,-0.33878831570204765,-0.24720679184025726,-0.23653922719862866,-0.15684388529644852,-0.10763800302181543,-0.14143465120529047,-0.12206925257887288,-0.17298296696217272,-0.15439765500915822,-0.19902649212982543,-0.20838585291033657,-0.21294739662553927,-0.17723064749296327,-0.18089128811139016,-0.11353896112482892,-0.08382823398424484,-0.22519413635323296,-0.14241676134168282,-0.09508450039653536,-0.17372208659703015,-0.11395344205597875,-0.3297283256482642,-0.19549763330810793,-0.2132256349572534,-0.11166387297564077,-0.202737138943168,s,s
24058,Bourg-du-Bost,0,-0.23232909646361152,-0.07081334251869106,-0.15776759581419383,-0.05950845481280661,-0.2840422818712475,-0.23316347034964313,-0.19872857560190768,-0.15320042444772244,-0.10286397917233439,-0.14143465120529047,-0.1581894765028913,-0.17298296696217272,-0.19379031700379568,-0.17995814044240055,-0.18881014144047772,-0.19646775674977682,-0.13948851242300908,-0.16682238429515484,-0.11353896112482892,-0.05160022231570497,-0.21292258641057932,-0.1487807436958079,-0.09118587485091532,-0.15612414930108412,-0.10904181516470136,-0.30074094408469587,-0.15871873236063275,-0.21742101144092033,-0.11839378567678188,-0.202737138943168,19240,254
24059,Bourgnac,0,-0.20921836576147995,-0.07229854655550921,-0.15776759581419383,-0.05950845481280661,-0.24389519039532745,-0.2092898238155991,-0.20071860989647194,-0.1459135027502703,-0.087348401661521,-0.14143465120529047,-0.1581894765028913,-0.17298296696217272,-0.11500499301452076,-0.16071354646859135,-0.16613863528139744,-0.16969527087805888,-0.14177918817149063,-0.13417747711805902,-0.09346305230003184,-0.08382823398424484,-0.1486238439656114,-0.13325309875246394,-0.08458351867461641,-0.14550544492832362,-0.10133318170046424,-0.28737445835960895,-0.1446156627793779,-0.12109032876653095,-0.1111060985016853,-0.09554164651559907,21220,348
24060,Bourniquel,0,-0.2554398271657431,-0.07378375059232736,-0.15776759581419383,-0.05950845481280661,-0.340004894231621,-0.25282412043650293,-0.22260898713667884,-0.15684388529644852,-0.10525099109707492,-0.14143465120529047,-0.1581894765028913,-0.17298296696217272,-0.11500499301452076,-0.19964921188072485,-0.20912016571826192,-0.2142607822267245,-0.1744858650524669,-0.18089128811139016,-0.07194791600466405,-0.08382823398424484,-0.2334734914121574,-0.13954258654679014,-0.09375465373458451,-0.174063962330883,-0.11227839486199494,-0.3451173394714713,-0.19183095870279443,-0.23909740816740718,-0.11127094639557415,-0.202737138943168,s,s
24061,Bourrou,1,-0.24966214449021018,-0.07675415866596365,-0.15776759581419383,-0.05950845481280661,-0.33513858011332764,-0.24720679184025726,-0.21066878136929326,-0.15320042444772244,-0.09689644936048308,-0.14143465120529047,-0.12206925257887288,-0.15827892554585934,-0.15439765500915822,-0.19281413541565723,-0.1994787176877145,-0.20587140443310728,-0.15752972490208567,-0.16603257799809298,-0.11353896112482892,-0.06719310448578253,-0.23360456299620372,-0.13336843328368728,-0.0845955689783313,-0.1741864252803228,-0.11377632226205298,-0.33970698390071,-0.1920081997713292,-0.21083642107241068,-0.11137126807559117,-0.1766358066003445,19350,122
24062,Bouteilles-Saint-Sebastien,0,-0.2438844618146773,-0.07229854655550921,-0.15776759581419383,-0.04858360936264165,-0.30107438128527425,-0.2387807989458888,-0.22260898713667884,-0.14773523317463333,-0.09928346128522361,-0.14143465120529047,-0.1581894765028913,-0.16318027268463045,-0.19379031700379568,-0.18541787163957332,-0.19307570985822367,-0.2001461263510315,-0.1471892814634169,-0.15065867935579344,-0.09268089463337241,-0.08382823398424484,-0.20551901496690445,-0.13733119651542378,-0.08974911533597305,-0.16444469013129784,-0.10937805877038195,-0.3167531715957358,-0.17917114768880854,-0.1806747344046082,-0.11839378567678188,-0.1761833074630652,18070,155
24063,Bouzic,0,-0.26121750984127595,-0.06932813848187291,-0.15776759581419383,-0.05950845481280661,-0.3205396377584476,-0.24158946324401162,-0.21066878136929326,-0.16230907656953764,-0.09450943743574257,-0.14143465120529047,-0.1581894765028913,-0.15827892554585934,-0.15439765500915822,-0.19168969458489282,-0.20100563860425552,-0.2039807872424284,-0.1794809133149431,-0.18089128811139016,-0.11353896112482892,-0.08382823398424484,-0.20176545238151364,-0.15042877913514752,-0.08987476624842076,-0.16657912418267068,-0.11239689923121379,-0.2900242387928913,-0.19517154202100645,-0.21121616367662407,-0.11839378567678188,-0.17680866310592608,23380,153
24064,Brantome en Perigord,0,0.39166063249394073,-0.01437558911960146,0.48221621093490885,0.01696546333834809,0.739100261499928,0.4409159611998351,0.4281322271858348,0.3058756424917636,0.09287099865638841,0.12044234480863132,0.34749365843336677,0.4249813839679051,0.6334555848835911,0.29948852771069084,0.3380549634711484,0.37093495792966136,0.13502618024123733,0.12581114042223254,0.2105420200389579,0.030982475659909046,0.288494300823622,0.28222781791377205,0.06494980188288307,0.2014245362410176,0.059694996532423786,0.6040898409220814,0.2617083531242761,0.9434473067625514,0.0754063349539866,0.2086366910544423,21500,3577
24066,Brouchaud,0,-0.23232909646361152,-0.07378375059232736,-0.15776759581419383,-0.05950845481280661,-0.30107438128527425,-0.22333314530621323,-0.20071860989647194,-0.14227004190154421,-0.09212242551100204,-0.14143465120529047,-0.1581894765028913,-0.17298296696217272,-0.19379031700379568,-0.1803363075123802,-0.18919336262112144,-0.19545383272907682,-0.14822596657507917,-0.16635176237019034,-0.052558230259597084,-0.08382823398424484,-0.21548696176811147,-0.13161799653319292,-0.08607498604585723,-0.1564854251076479,-0.11125396866339153,-0.24536281606298768,-0.1860243304206412,-0.24066733317693217,-0.11839378567678188,-0.15803611066343032,21880,221
24067,Le Bugue,0,0.03922198928643439,-0.045564873892782555,0.3658555187987083,-0.04858360936264165,0.39115880204195397,0.29205675339932535,0.040075539745803745,0.02532915713985547,0.0069385693657296205,0.03315001280399072,0.3113734345093483,0.36616521830265153,0.31831428892649133,0.08465925378269691,0.07378505655583573,0.056680831784187626,0.17478119535479691,0.24819339188703077,-0.03232071908841731,-0.016788209729912976,0.23162346618815105,-0.04038617032184875,-0.04266986593661738,0.11029362470928197,-0.03639789386866453,0.5460244720289862,0.17465760274935035,0.30105034457173874,-0.054685081461573415,-0.02540300155997274,20180,2346
24068,Le Buisson-de-Cadouin,0,0.010333575908769934,-0.045564873892782555,0.07495378845820715,-0.01580907301214678,0.22813727907912693,0.1347715527044471,0.10773670576098865,0.06540722647584235,0.01768012302706197,0.03315001280399072,0.0946520909652377,0.17991402702934864,0.31831428892649133,0.038570269797321984,0.0442100285678758,0.04466811735528997,0.04065043044148506,-0.0632012292897454,0.1091249026615499,0.08147339526545246,-0.016538981294610337,0.012583992785896274,-0.02037908884949429,0.02429218063482914,-0.0485373633015633,0.21822263181282986,0.07261252931879439,0.38318666896680204,0.0252845507048745,-0.015821678709986218,20510,1815
24069,Bussac,0,-0.1745522697082826,-0.06338732233460033,-0.15776759581419383,-0.04858360936264165,-0.23294598362916744,-0.18962917372873933,-0.19076843842365065,-0.14227004190154421,-0.09212242551100204,-0.14143465120529047,-0.1581894765028913,-0.16318027268463045,-0.19379031700379568,-0.14554635923842188,-0.1533060999880757,-0.15737776476247534,-0.12610189335465433,-0.1222154226883937,-0.11353896112482892,-0.08382823398424484,-0.14249047795213277,-0.12885960180329165,-0.0846061449052622,-0.12479878175419402,-0.09139168875628856,-0.19150514539871888,-0.1448463791689644,-0.09423460525368818,-0.1112360529223787,-0.11796451239562558,22470,375
24070,Busserolles,0,-0.19766300041041415,-0.06932813848187291,-0.09958724974609359,-0.04858360936264165,-0.23416256215874076,-0.17839451653624802,-0.18081826695082934,-0.10947889426300948,-0.07660684800018865,-0.14143465120529047,-0.1581894765028913,-0.12887084271323254,-0.19379031700379568,-0.14069836088755025,-0.15599893238468437,-0.1617202200828004,-0.11887259611363765,-0.10687945560754128,-0.09298449840829469,-0.05034059541274338,-0.11936480576018592,-0.12501268396156054,-0.07939402616057085,-0.10153232140229093,-0.09566697638398029,-0.1219471670396023,-0.090041456842407,0.07583487335980667,-0.11140932575860042,-0.14411831683970994,18180,471
24071,Bussiere-Badil,0,-0.22655141378807864,-0.07675415866596365,-0.15776759581419383,-0.04858360936264165,-0.2524112401023408,-0.20226816307029205,-0.19474850701277915,-0.1240527376579138,-0.08496138973678048,-0.14143465120529047,-0.1581894765028913,-0.13377218985200368,-0.11500499301452076,-0.16227240915558777,-0.17127375487583132,-0.17628092297420261,-0.13813845450650808,-0.16611213262333333,-0.07259522852370016,-0.08382823398424484,-0.16963678670860605,-0.1249271743970237,-0.08463821913896685,-0.1382833191416569,-0.1053337474278332,-0.2229340045053353,-0.14561464764059445,-0.1822579797171707,-0.11138180446669227,-0.1507383588464666,18470,344
24073,Cales,0,-0.19766300041041415,-0.06932813848187291,-0.15776759581419383,-0.05950845481280661,-0.26457702539807415,-0.19103350587780074,-0.18678836983452213,-0.13680485062845507,-0.09450943743574257,-0.14143465120529047,-0.1581894765028913,-0.13377218985200368,-0.19379031700379568,-0.15922646409894609,-0.1700905410388426,-0.17401085637550073,-0.1434814919868946,-0.13817353947573802,-0.09338680071192532,-0.08382823398424484,-0.19349749241883019,-0.12926931819616502,-0.09121583916699891,-0.1307096907939018,-0.0987749098843396,-0.1985673834073153,-0.14613867116617218,-0.067884434406144,-0.11112927699379538,-0.18316366549695742,20860,392
24074,Calviac-en-Perigord,0,-0.19766300041041415,-0.06338732233460033,-0.15776759581419383,-0.037658763912476696,-0.18914915656452733,-0.1559252021512654,-0.14897771823780115,-0.12040927680918773,-0.0658652943388563,-0.14143465120529047,-0.12206925257887288,-0.10926545415814803,-0.11500499301452076,-0.13716403251086332,-0.13907436650296015,-0.14283962858934127,-0.11396721646647442,-0.12376362673037024,-0.07412969720365532,-0.06783971426565827,-0.15900121200663622,-0.11168511721384047,-0.06609949192303731,-0.13084836527366464,-0.09078446837888911,-0.22794407859383262,-0.147771222286288,0.007386777538980989,-0.06439303370256895,-0.1525615820313484,20930,464
24075,Campagnac-les-Quercy,0,-0.21499604843701284,-0.07675415866596365,-0.09958724974609359,-0.04858360936264165,-0.2803925462825275,-0.2078854916665377,-0.18678836983452213,-0.133161389779729,-0.08018736588729944,-0.14143465120529047,-0.1581894765028913,-0.14847623126831708,-0.15439765500915822,-0.1658137936649031,-0.17021327464159844,-0.1756166828419547,-0.134726269152809,-0.16578984075160486,-0.09265435255064788,-0.0668831784403871,-0.19137680185490294,-0.12862705322529364,-0.07771938969669763,-0.15305780012539608,-0.10648846656211589,-0.2542009720242942,-0.1791318837014016,-0.15135847793339222,-0.10407900993620611,-0.16948760621735823,19540,286
24076,Campagne,0,-0.20921836576147995,-0.07081334251869106,-0.15776759581419383,-0.05950845481280661,-0.23659571921788744,-0.1769901843871866,-0.15295778682692968,-0.1240527376579138,-0.08496138973678048,-0.14143465120529047,-0.1581894765028913,-0.1386735369907748,-0.0756123310198833,-0.14943152398026188,-0.1599432827879582,-0.16229551006820236,-0.14290635967999096,-0.15117386788479584,-0.11353896112482892,-0.08382823398424484,-0.17855449769675866,-0.12059432308416414,-0.08197333612378029,-0.1218947458695217,-0.10102369709939685,-0.13920557157249727,-0.14238070058158742,-0.06748358798184874,-0.11137126807559117,-0.18316113968605038,21080,369
24077,Campsegret,0,-0.15721922168168392,-0.07081334251869106,-0.15776759581419383,0.006040617888183131,-0.25971071127978085,-0.1868205094306165,-0.1569378554160582,-0.13133965935536596,-0.09212242551100204,-0.14143465120529047,-0.1581894765028913,-0.08966006560306351,-0.15439765500915822,-0.14779712362370953,-0.16026747628708363,-0.16543367012820193,-0.1263841509358208,-0.15135249732105444,-0.11353896112482892,-0.06768176167571749,-0.17038040626029893,-0.12512731389939327,-0.08073761400818195,-0.11548095721851137,-0.08612690291674187,-0.15552863285250967,-0.14269247400738355,-0.155968569005378,-0.11839378567678188,-0.17044944095604783,21080,394
24080,Capdrot,0,-0.20921836576147995,-0.07229854655550921,-0.09958724974609359,-0.05950845481280661,-0.2548443971614875,-0.19103350587780074,-0.18678836983452213,-0.10401370298992037,-0.06467178837648604,0.03315001280399072,-0.1581894765028913,-0.1386735369907748,-0.0756123310198833,-0.15691128457257145,-0.1644916071569567,-0.16636802356024954,-0.15021804229103833,-0.13631515777149866,-0.07253370537255371,-0.06719310448578253,-0.15561697048865653,-0.10143315778487945,-0.07803998684195375,-0.1364678368528597,-0.10385761380220933,-0.2116088593576852,-0.14858413798030515,-0.12482472121807352,-0.11137126807559117,-0.10485714265757994,20170,351
24081,Carlux,0,-0.08788702957528922,-0.06932813848187291,-0.09958724974609359,-0.04858360936264165,-0.12467049449714053,-0.12924289131909855,-0.14499764964867262,-0.11130062468737252,-0.07660684800018865,-0.14143465120529047,-0.08594902865485445,-0.11906814843569029,0.0031729929693916333,-0.11889235672475366,-0.1277864658758632,-0.13323883151164764,-0.09279160132772377,-0.1354642468149417,-0.07186658818564891,-0.05001669896837012,-0.1401965819709057,-0.11142836437246273,-0.07909947801433502,-0.09568311822845367,-0.07640299967168572,-0.17506607300690158,-0.08146370988552681,-0.18091089218981943,-0.08991775302269536,-0.09674290328602171,21050,631
24082,Carsac-Aillac,0,-0.053220933522091875,-0.03219803756141923,-0.041406903677993344,-0.026733918462311736,0.0651157561162999,-0.008470326499817033,0.08186625993165325,0.02532915713985547,-0.04199517509145108,0.20773467681327193,0.05853186704121927,0.11129516708655281,0.20013630294257895,-0.0009932236971000768,-0.005358164955790203,-0.007611612114259003,0.00822692140888624,-0.03282261594879878,-0.09282453326774096,-0.05122952917132506,0.027586767665336395,-0.00802490632939723,-0.03789909138917546,0.009713426056110856,-0.03401734354509555,0.30246078430826123,-0.05883480695970347,-0.041712998320057315,-0.0474381128663016,0.03251907666647495,22380,1448
24083,Carsac-de-Gurson,0,-0.23232909646361152,-0.0752689546291455,-0.15776759581419383,-0.05950845481280661,-0.3095904309922876,-0.23316347034964313,-0.21265881566385753,-0.15866561572081156,-0.09928346128522361,-0.14143465120529047,-0.1581894765028913,-0.14847623126831708,-0.15439765500915822,-0.18497184228292762,-0.19297867990964884,-0.19828332118603342,-0.15766146693111355,-0.16611289535005674,-0.11353896112482892,-0.06728302410469313,-0.1834643683856282,-0.13983604583515755,-0.08986838315072578,-0.16314887274540668,-0.10534350526260289,-0.3342579214935919,-0.17356554804541163,-0.21114637314395782,-0.1114092276301922,-0.17028683386830631,20460,188
24084,Carves,0,-0.2727728751923418,-0.07675415866596365,-0.15776759581419383,-0.05950845481280661,-0.3193230592288743,-0.2387807989458888,-0.22857909002037163,-0.16777426784262675,-0.09928346128522361,-0.14143465120529047,-0.1581894765028913,-0.16808161982340158,-0.15439765500915822,-0.1980499678302739,-0.2075257531097888,-0.21198017467117808,-0.17702754519821196,-0.18089128811139016,-0.11353896112482892,-0.08382823398424484,-0.23360456299620372,-0.15465861694955915,-0.09246226754198435,-0.17247194398816537,-0.11802719731627168,-0.31742904919757525,-0.18890648107197033,-0.2395069876905231,-0.11839378567678188,-0.19621180585746212,s,s
24085,La Cassagne,0,-0.23232909646361152,-0.07229854655550921,-0.15776759581419383,-0.05950845481280661,-0.321756216288021,-0.2401851310949502,-0.22061895284211458,-0.15320042444772244,-0.10167047320996413,-0.14143465120529047,-0.1581894765028913,-0.17298296696217272,-0.15439765500915822,-0.18749574493710774,-0.19354481106061047,-0.20032631321479666,-0.14937873214584071,-0.1503866514549523,-0.07144747343209612,-0.08382823398424484,-0.19098025746909486,-0.13717528731665776,-0.08835526045522067,-0.17043954563521058,-0.10930023528443196,-0.32211331692489004,-0.19804730770253123,-0.1504573470024787,-0.11118524111926824,-0.1759443805780181,20510,140
24086,Castelnaud-la-Chapelle,0,-0.19188531773488127,-0.07229854655550921,-0.09958724974609359,-0.05950845481280661,-0.25971071127978085,-0.1559252021512654,-0.2027086441910362,-0.11312235511173556,-0.07421983607544813,-0.14143465120529047,-0.01370858080681759,-0.05044928849289448,0.1607436409479415,-0.14924155591691593,-0.15276739492552074,-0.1556595341836208,-0.1326321199783549,-0.16732872010436114,-0.05361959479945535,-0.06713083202168195,-0.17976934989671528,-0.11345387486168584,-0.07318892123249553,-0.13882367270237755,-0.0981144398785399,-0.21635990771844332,-0.16703403600589273,-0.0718839337985699,-0.07608504031404689,-0.14526566059653725,19590,409
24087,Castels et Bezenac,0,-0.15721922168168392,-0.07229854655550921,-0.09958724974609359,-0.05950845481280661,-0.11737102331970051,-0.10817790908317737,-0.0833065865171805,-0.054826981532118284,-0.047962704903302386,-0.05414231920064989,-0.08594902865485445,-0.07495602418675013,-0.11500499301452076,-0.10803686411714437,-0.11331147859522936,-0.11087068891951231,-0.1258216863691998,-0.16662531342671774,-0.07416946430848191,-0.04967593262094885,-0.16093855844539953,-0.08380536549429844,-0.06173950248335157,-0.09382537250955837,-0.08669469470824272,-0.10246613288616696,-0.09264526835845574,0.028245475812413868,-0.07490660836673911,-0.14332982419208112,20160,702
24088,Cause-de-Clerans,0,-0.2381067791391444,-0.07378375059232736,-0.15776759581419383,-0.05950845481280661,-0.2730930751050875,-0.1769901843871866,-0.19872857560190768,-0.14227004190154421,-0.08615489569915073,-0.14143465120529047,-0.1581894765028913,-0.17298296696217272,-0.15439765500915822,-0.16288883096875273,-0.16918178313073598,-0.17317350466557666,-0.14216221514926605,-0.1525620177190668,-0.09399404489631644,-0.053458091300358876,-0.14271249305170458,-0.13351773104114753,-0.08376164671544552,-0.145528394113735,-0.10878781921962419,-0.2461366759570593,-0.1513463771325441,-0.18472903554361286,-0.10438389777612585,-0.18407556697877134,20890,308
24090,Celles,0,-0.1803299523838155,-0.06487252637141847,-0.15776759581419383,-0.05950845481280661,-0.17211705715050063,-0.1643511950456339,-0.17086809547800802,-0.11676581596046165,-0.07899385992492917,-0.14143465120529047,-0.1581894765028913,-0.13377218985200368,-0.11500499301452076,-0.1217124022159791,-0.12522839909941594,-0.12278349809694664,-0.13754268251167603,-0.13579460523164405,-0.09282283946621613,-0.08382823398424484,-0.11747034912111202,-0.1158846646672494,-0.0804871138791943,-0.1116467904460532,-0.09361537798929481,-0.11434913900559708,-0.1353606117648868,-0.23920844119443563,-0.10418917608441113,-0.13014909656240975,20090,542
24091,Cenac-et-Saint-Julien,0,-0.035887885495493196,-0.05447609811369144,0.0167734423901069,-0.01580907301214678,-0.012745269776393611,0.0013599985436128584,-0.02758562626938116,-0.04025313813721397,-0.04676919894093212,-0.14143465120529047,0.02241164311720084,0.04267630714375699,0.31831428892649133,-0.047065511897359434,-0.0464820078333654,-0.04678594447463828,-0.04380290109851119,-0.056242555960251385,0.008659147668226477,-0.06767208656444582,-0.04895346020847256,-0.050417263745905945,-0.05396824223384168,-0.04793415445477397,-0.05150060064157799,-0.05893634291709235,-0.027881061312773976,0.22108828950278375,-0.0604253458442732,-0.04848993654753815,20560,1137
24094,Chalagnac,0,-0.1629969043572168,-0.06635773040823661,-0.15776759581419383,-0.05950845481280661,-0.21591388421514074,-0.1769901843871866,-0.17882823265626507,-0.13680485062845507,-0.09212242551100204,-0.14143465120529047,-0.04982880473083602,-0.1533775784070882,-0.15439765500915822,-0.13893076814102923,-0.14307766176955364,-0.14643793266897967,-0.1203201300557264,-0.09071700190879507,-0.11353896112482892,-0.08382823398424484,-0.1732293763182251,-0.12017728202985217,-0.08176833959071668,-0.12711410893762892,-0.08854660569929682,-0.21301431363688772,-0.14747297451272767,-0.11972018752997034,-0.0900472034561112,-0.1227274475694767,20660,402
24095,Chalais,0,-0.22655141378807864,-0.07081334251869106,-0.09958724974609359,-0.037658763912476696,-0.22929624804044743,-0.18962917372873933,-0.20668871278016474,-0.13133965935536596,-0.09928346128522361,-0.14143465120529047,-0.1581894765028913,-0.13377218985200368,-0.03621966902524583,-0.15227160688755137,-0.15839367258450096,-0.16127008160406636,-0.13824841923516631,-0.15007731160321716,-0.07347489857541865,-0.06757493043773656,-0.19253661967447291,-0.11861544400079777,-0.08852452170850099,-0.13545643027313395,-0.10434157231352141,-0.17063172963105205,-0.1666859252953073,-0.06626748569072088,-0.10411813442606371,-0.15975009791997796,18880,396
24096,Champagnac-de-Belair,0,-0.1803299523838155,-0.06041691426096403,-0.15776759581419383,-0.05950845481280661,-0.11980418037884719,-0.11660390197754585,-0.13703751247041557,-0.11130062468737252,-0.07421983607544813,0.12044234480863132,-0.04982880473083602,-0.07495602418675013,-0.15439765500915822,-0.10489045028077476,-0.10714834661580588,-0.10729734286325864,-0.10427383008842282,-0.09245186096704636,-0.11353896112482892,-0.0342086290232425,-0.07350941940945095,-0.10396698615932387,-0.07022841540391302,-0.09810791105100955,-0.09298118641337501,-0.04905524102099925,-0.1241247136621075,-0.15468754209831198,-0.08334970682053536,-0.09912634202027322,21530,706
24097,Champagne-et-Fontaine,0,-0.2438844618146773,-0.0752689546291455,-0.15776759581419383,-0.05950845481280661,-0.25727755422063414,-0.18822484157967792,-0.19275847271821492,-0.12769619850663988,-0.08138087184966969,-0.14143465120529047,-0.08594902865485445,-0.15827892554585934,-0.11500499301452076,-0.16485189879349849,-0.173329554082577,-0.1745871577780174,-0.16259577136053968,-0.18089128811139016,-0.11353896112482892,-0.08382823398424484,-0.16134782428637437,-0.13596692874170538,-0.08354354913616872,-0.14211518644023963,-0.1101416138205289,-0.20616442238859597,-0.15829412795308642,-0.2681775543086355,-0.11178836230238896,-0.1900942830692013,21060,341
24098,Champcevinel,0,0.36277221911627633,0.0658254288685785,0.19131448059440764,-0.01580907301214678,0.3461453964477405,0.34261271076553623,0.3883315412945496,0.33502332928157225,0.15851382658675278,-0.14143465120529047,0.16689253881327457,0.0769857371151549,0.08195831695866657,0.23825738734806853,0.24770949100920475,0.27127583449998377,0.10209087087061036,-0.13497349686674734,0.1410367823338057,0.002454899096430682,0.05130067221554899,0.3045876091500967,0.11744312448283412,0.21225810150375155,0.1430423214624422,0.7813155051443831,0.019760585321869594,0.2935288375212644,0.2873531222191756,0.28455767598776516,25550,2966
24100,Champniers-et-Reilhac,0,-0.21499604843701284,-0.07378375059232736,-0.15776759581419383,-0.05950845481280661,-0.22686309098130075,-0.18120318083437084,-0.20668871278016474,-0.13498312020409203,-0.07421983607544813,-0.14143465120529047,-0.1581894765028913,-0.14357488412954594,-0.19379031700379568,-0.14702388187372278,-0.16166905905651602,-0.16770535363467448,-0.12255261079195033,-0.12231150317881727,-0.11353896112482892,-0.0671059800838638,-0.1467471422069796,-0.14017890583931994,-0.0845395782877712,-0.10938826187105682,-0.10444868986487278,-0.1103919461229561,-0.10567838738166856,-0.09638422938461019,-0.10469212481387317,-0.17726883288316503,18310,446
24101,Champs-Romain,0,-0.22077373111254572,-0.07378375059232736,-0.15776759581419383,-0.05950845481280661,-0.2852588604008209,-0.2205244810080904,-0.2027086441910362,-0.13680485062845507,-0.09689644936048308,-0.14143465120529047,-0.12206925257887288,-0.14847623126831708,-0.19379031700379568,-0.17139873277496942,-0.18103139512489236,-0.18631057211027463,-0.14608766601172912,-0.1546403814020786,-0.032105747890936016,-0.06814708386260517,-0.18516198078011703,-0.12951489061461555,-0.08781885002938881,-0.1457540263729862,-0.10526687055313734,-0.2645941027640273,-0.14959093822900754,-0.1543025730596899,-0.1126068880396657,-0.17184231750056989,17880,296
24102,Chancelade,0,0.6632117182439866,0.050973388500397024,0.3658555187987083,-0.026733918462311736,1.0116138521243554,0.6108401512362661,0.5515143534488192,0.324092946735394,0.1024190463553505,0.20773467681327193,0.27525321058532987,0.17991402702934864,0.23952896493721643,0.4185161999886071,0.42736270270324006,0.45115730992133835,0.2770534427232087,0.11101731894365567,-0.006409889811137772,0.24413713775034102,0.4728986143596895,0.2443893386561054,0.06849316236594906,0.39185198927047404,0.15538813107119845,1.4221704502589883,0.28565229323212266,0.4149084581913219,0.16625015708927457,0.5062057439461085,22780,4336
24104,Chanterac,0,-0.15144153900615104,-0.06487252637141847,-0.15776759581419383,-0.04858360936264165,-0.19401547068282068,-0.14749920925689694,-0.14499764964867262,-0.12223100723355076,-0.07660684800018865,-0.14143465120529047,-0.1581894765028913,-0.15827892554585934,-0.15439765500915822,-0.12098386875157265,-0.1211843649625018,-0.12165788783745217,-0.11610794951766437,-0.12141356594949783,-0.07303517002117058,-0.08382823398424484,-0.16462394987383128,-0.11000829554919023,-0.07006028241207825,-0.11905045281691272,-0.08275402006489788,-0.18194649224422296,-0.14827861346051918,-0.15255320834854263,-0.09721950239707224,-0.11139083948787651,21610,624
